dateFightCard,eventNameFightCard,locationFightCard,fighter1Name,fighter1Url,fighter1Result,fighter2Name,fighter2Url,fighter2Result,fightMethodResult,fightRound,time
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,musa ustarov,https://www.sherdog.com/fighter/Musa-Ustarov-273733,win,arsen kurbanov,https://www.sherdog.com/fighter/Arsen-Kurbanov-312595,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,magomed-amin pirbudakov,https://www.sherdog.com/fighter/MagomedAmin-Pirbudakov-293971,win,sirazhudin abdulaev,https://www.sherdog.com/fighter/Sirazhudin-Abdulaev-339743,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,arslan bilalov,https://www.sherdog.com/fighter/Arslan-Bilalov-400087,win,islam bialiev,https://www.sherdog.com/fighter/Islam-Bialiev-313147,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,sharaputdin ataev,https://www.sherdog.com/fighter/Sharaputdin-Ataev-400085,win,asad datsilaev,https://www.sherdog.com/fighter/Asad-Datsilaev-400086,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,bilal alikhadzhiev,https://www.sherdog.com/fighter/Bilal-Alikhadzhiev-392435,win,ibragim ibragimov,https://www.sherdog.com/fighter/Ibragim-Ibragimov-398577,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,magomed magomedov,https://www.sherdog.com/fighter/Magomed-Magomedov-400083,win,magomedtagir mirzalabandov,https://www.sherdog.com/fighter/Magomedtagir-Mirzalabandov-400084,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,ibragim abdulkadyrov,https://www.sherdog.com/fighter/Ibragim-Abdulkadyrov-396222,win,rustem dyshekov,https://www.sherdog.com/fighter/Rustem-Dyshekov-400082,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,islam yusupov,https://www.sherdog.com/fighter/Islam-Yusupov-278559,win,yusup abukarov,https://www.sherdog.com/fighter/Yusup-Abukarov-400081,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,aydamir magomedov,https://www.sherdog.com/fighter/Aydamir-Magomedov-173103,win,ramiz ismailov,https://www.sherdog.com/fighter/Ramiz-Ismailov-383514,None,None,None,None
01/29/2022,efc - eagle fc: selection 4,-Kizilyurt District; Dagestan; Russia-,saypulakadi abdurakhmanov,https://www.sherdog.com/fighter/Saypulakadi-Abdurakhmanov-394488,win,batal seferov,https://www.sherdog.com/fighter/Batal-Seferov-400080,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,quintel brooks,https://www.sherdog.com/fighter/Saypulakadi-Abdurakhmanov-394488,,jordan azurdia,https://www.sherdog.com/fighter/Batal-Seferov-400080,,draw,3,180
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,kevin lizardo,https://www.sherdog.com/fighter/Kevin-Lizardo-400455,win,janny gutierrez,https://www.sherdog.com/fighter/Janny-Gutierrez-400456,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,trever devestern,https://www.sherdog.com/fighter/Trever-Devestern-389291,win,jake babian,https://www.sherdog.com/fighter/Jake-Babian-400454,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,jam mandov,https://www.sherdog.com/fighter/Jam-Mandov-321409,win,noel gallegos,https://www.sherdog.com/fighter/Noel-Gallegos-397463,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,brandon spencer,https://www.sherdog.com/fighter/Brandon-Spencer-236047,win,fred adams,https://www.sherdog.com/fighter/Fred-Adams-296465,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,johnny arreola,https://www.sherdog.com/fighter/Johnny-Arreola-400453,win,sebastian villegas,https://www.sherdog.com/fighter/Sebastian-Villegas-296445,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,ken jann fajardo,https://www.sherdog.com/fighter/Ken-Jann-Fajardo-400451,win,matthew ingram,https://www.sherdog.com/fighter/Matthew-Ingram-400452,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,eduardo zarete,https://www.sherdog.com/fighter/Eduardo-Zarete-397453,win,jason horikawa,https://www.sherdog.com/fighter/Jason-Horikawa-400450,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,herve mavungu,https://www.sherdog.com/fighter/Herve-Mavungu-382971,win,jovan garcia,https://www.sherdog.com/fighter/Jovan-Garcia-397455,None,None,None,None
01/29/2022,knockout promotions - knockout mma,-Metroflex Gym; Hawaiian Gardens; California; United States-,edward chan,https://www.sherdog.com/fighter/Edward-Chan-394353,win,hung nguyen,https://www.sherdog.com/fighter/Hung-Nguyen-390397,None,None,None,None
01/29/2022,umma - cup of arkhangelsk 2022,-Arkhangelsk; Russia-,None,https://www.sherdog.com/fighter/Edward-Chan-394353,None,None,https://www.sherdog.com/fighter/Hung-Nguyen-390397,None,None,None,None
01/29/2022,bac 6 - bay area combat 6,-Civic Auditorium; Capitola; California; United States-,raul quintero,https://www.sherdog.com/fighter/Edward-Chan-394353,W,isaiah chatman,https://www.sherdog.com/fighter/Hung-Nguyen-390397,L,decision (unanimous),3,120
01/29/2022,bac 6 - bay area combat 6,-Civic Auditorium; Capitola; California; United States-,axel jurgens,https://www.sherdog.com/fighter/Axel-Jurgens-400528,win,cesar moreno,https://www.sherdog.com/fighter/Cesar-Moreno-347489,None,None,None,None
01/29/2022,bac 6 - bay area combat 6,-Civic Auditorium; Capitola; California; United States-,arnold versaw,https://www.sherdog.com/fighter/Arnold-Versaw-400526,win,michael sandoval,https://www.sherdog.com/fighter/Michael-Sandoval-400527,None,None,None,None
01/29/2022,bac 6 - bay area combat 6,-Civic Auditorium; Capitola; California; United States-,louie demicell,https://www.sherdog.com/fighter/Louie-Demicell-400524,win,shawn cox,https://www.sherdog.com/fighter/Shawn-Cox-400525,None,None,None,None
01/29/2022,bac 6 - bay area combat 6,-Civic Auditorium; Capitola; California; United States-,andrew toste,https://www.sherdog.com/fighter/Andrew-Toste-396849,win,anthony scott,https://www.sherdog.com/fighter/Anthony-Scott-397730,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,shamsutdin makhmudov,https://www.sherdog.com/fighter/Andrew-Toste-396849,W,rassul khatayev,https://www.sherdog.com/fighter/Anthony-Scott-397730,L,tko,2,164
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,rasul magomedov,https://www.sherdog.com/fighter/Rasul-Magomedov-390766,win,shamil kuramagomedov,https://www.sherdog.com/fighter/Shamil-Kuramagomedov-335229,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,dzhamal medzhidov,https://www.sherdog.com/fighter/Dzhamal-Medzhidov-309315,win,robin enontekio,https://www.sherdog.com/fighter/Robin-Enontekio-212387,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,fergus jenkins,https://www.sherdog.com/fighter/Fergus-Jenkins-376013,win,iusup magomedov,https://www.sherdog.com/fighter/Iusup-Magomedov-399799,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,ramazan gitinov,https://www.sherdog.com/fighter/Ramazan-Gitinov-269339,win,jovidon mahmudov,https://www.sherdog.com/fighter/Jovidon-Mahmudov-390260,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,olga lagodnaya,https://www.sherdog.com/fighter/Olga-Lagodnaya-399858,win,aizhan abdykadyrova,https://www.sherdog.com/fighter/Aizhan-Abdykadyrova-313907,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,kurban idrisov,https://www.sherdog.com/fighter/Kurban-Idrisov-399690,win,salamat isbulaev,https://www.sherdog.com/fighter/Salamat-Isbulaev-315985,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,sabrina laurentina de sousa,https://www.sherdog.com/fighter/Sabrina-Laurentina-De-Sousa-353195,win,cecilie bolander,https://www.sherdog.com/fighter/Cecilie-Bolander-392148,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,bekzat zhassiya,https://www.sherdog.com/fighter/Bekzat-Zhassiya-269389,win,juan izquierdo,https://www.sherdog.com/fighter/Juan-Izquierdo-333639,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,nina nikolija milosevic,https://www.sherdog.com/fighter/Nina-Nikolija-Milosevic-399822,win,raiane vinuto guimaraes,https://www.sherdog.com/fighter/Raiane-Vinuto-Guimaraes-399769,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,shakhban gapizov,https://www.sherdog.com/fighter/Shakhban-Gapizov-339637,win,oskar jaskari,https://www.sherdog.com/fighter/Oskar-Jaskari-315739,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,beatriz consuli diniz,https://www.sherdog.com/fighter/Beatriz-Consuli-Diniz-353153,win,giulliany perea,https://www.sherdog.com/fighter/Giulliany-Perea-399804,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,bektur zhenishbek uulu,https://www.sherdog.com/fighter/Bektur-Zhenishbek-Uulu-339657,win,dastan zhakypbekov,https://www.sherdog.com/fighter/Dastan-Zhakypbekov-269227,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,aieza ramos bertolso,https://www.sherdog.com/fighter/Aieza-Ramos-Bertolso-353181,win,josefine modig,https://www.sherdog.com/fighter/Josefine-Modig-335709,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,bagdat zhubanysh,https://www.sherdog.com/fighter/Bagdat-Zhubanysh-313909,win,farkhod rakhmonaliev,https://www.sherdog.com/fighter/Farkhod-Rakhmonaliev-335099,None,None,None,None
01/29/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,nadine abbott bissett,https://www.sherdog.com/fighter/Nadine-Abbott-Bissett-334055,win,jenna horto,https://www.sherdog.com/fighter/Jenna-Horto-221121,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,rasul magomedov,https://www.sherdog.com/fighter/Nadine-Abbott-Bissett-334055,W,otaionib omajon,https://www.sherdog.com/fighter/Jenna-Horto-221121,L,submission (position),1,0
01/29/2022,ufl,-Moscow; Russia-,mukhu surkhaev,https://www.sherdog.com/fighter/Mukhu-Surkhaev-301529,win,islam isaev,https://www.sherdog.com/fighter/Islam-Isaev-401381,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,rasul djalilov,https://www.sherdog.com/fighter/Rasul-Djalilov-400004,win,joolanbek baratov,https://www.sherdog.com/fighter/Joolanbek-Baratov-400005,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,musa kazikhanov,https://www.sherdog.com/fighter/Musa-Kazikhanov-235053,win,avaz avazov,https://www.sherdog.com/fighter/Avaz-Avazov-400003,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,magomed abusalamov,https://www.sherdog.com/fighter/Magomed-Abusalamov-400002,win,almanbet nurlanbek uulu,https://www.sherdog.com/fighter/Almanbet-Nurlanbek-Uulu-373043,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,magomedgadzhi zainulbidov,https://www.sherdog.com/fighter/Magomedgadzhi-Zainulbidov-400000,win,aleksander krasovsky,https://www.sherdog.com/fighter/Aleksander-Krasovsky-400001,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,intizor farmonboev,https://www.sherdog.com/fighter/Intizor-Farmonboev-375849,win,arifula abdulkadirov,https://www.sherdog.com/fighter/Arifula-Abdulkadirov-385505,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,komron saidov,https://www.sherdog.com/fighter/Komron-Saidov-320849,win,abbas mukhammedov,https://www.sherdog.com/fighter/Abbas-Mukhammedov-399999,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,magomed kodochiev,https://www.sherdog.com/fighter/Magomed-Kodochiev-399998,win,maruf munavarov,https://www.sherdog.com/fighter/Maruf-Munavarov-393624,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,magomed magomedov,https://www.sherdog.com/fighter/Magomed-Magomedov-399995,win,khudik sarbaev,https://www.sherdog.com/fighter/Khudik-Sarbaev-399997,None,None,None,None
01/29/2022,ufl,-Moscow; Russia-,bakhrom khakimov,https://www.sherdog.com/fighter/Bakhrom-Khakimov-374540,win,daniyar zhoruev,https://www.sherdog.com/fighter/Daniyar-Zhoruev-374254,None,None,None,None
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,han guk jung,https://www.sherdog.com/fighter/Bakhrom-Khakimov-374540,W,seung min shin,https://www.sherdog.com/fighter/Daniyar-Zhoruev-374254,L,decision (unanimous),3,300
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,young jun jeon,https://www.sherdog.com/fighter/Young-Jun-Jeon-212973,win,lim dong joo,https://www.sherdog.com/fighter/Lim-Dong-Joo-319615,None,None,None,None
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,yong soo jung,https://www.sherdog.com/fighter/Yong-Soo-Jung-385426,win,sung hyun cho,https://www.sherdog.com/fighter/Sung-Hyun-Cho-244473,None,None,None,None
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,baek ho jang,https://www.sherdog.com/fighter/Baek-Ho-Jang-382232,win,kim jun hyun,https://www.sherdog.com/fighter/Kim-Jun-Hyun-303397,None,None,None,None
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,sung jae lee,https://www.sherdog.com/fighter/Sung-Jae-Lee-394107,win,young jun bang,https://www.sherdog.com/fighter/Young-Jun-Bang-400008,None,None,None,None
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,hwan sung lee,https://www.sherdog.com/fighter/Hwan-Sung-Lee-394111,win,brennan kim,https://www.sherdog.com/fighter/Brennan-Kim-395573,None,None,None,None
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,yeon kyun kim,https://www.sherdog.com/fighter/Yeon-Kyun-Kim-385434,win,sung yoon kim,https://www.sherdog.com/fighter/Sung-Yoon-Kim-400412,None,None,None,None
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,shin jae young,https://www.sherdog.com/fighter/Shin-Jae-Young-316877,win,askar bekjanov,https://www.sherdog.com/fighter/Askar-Bekjanov-400411,None,None,None,None
01/29/2022,gfc 07,-Coex Monsterzym Arena; Seoul; South Korea-,yoon sung jang,https://www.sherdog.com/fighter/Yoon-Sung-Jang-400410,win,geun young jang,https://www.sherdog.com/fighter/Geun-Young-Jang-383781,None,None,None,None
01/29/2022,ace - alaska combat entertainment,-Curtis Menard Sports Complex; Wasilla; Alaska; United States-,carlton minus,https://www.sherdog.com/fighter/Yoon-Sung-Jang-400410,W,skyler schlosser,https://www.sherdog.com/fighter/Geun-Young-Jang-383781,L,tko (strikes),1,0
01/29/2022,ace - alaska combat entertainment,-Curtis Menard Sports Complex; Wasilla; Alaska; United States-,jordan kontra,https://www.sherdog.com/fighter/Jordan-Kontra-400522,win,james caswell,https://www.sherdog.com/fighter/James-Caswell-400523,None,None,None,None
01/29/2022,ace - alaska combat entertainment,-Curtis Menard Sports Complex; Wasilla; Alaska; United States-,kaden worth,https://www.sherdog.com/fighter/Kaden-Worth-344013,win,tanner eagley,https://www.sherdog.com/fighter/Tanner-Eagley-400518,None,None,None,None
01/29/2022,ftd - face the danger 27,-Religiao da Luta; Curitiba; Parana.; Brazil-,luciano contini,https://www.sherdog.com/fighter/Kaden-Worth-344013,W,douglas      lima,https://www.sherdog.com/fighter/Tanner-Eagley-400518,L,tko,1,35
01/29/2022,ftd - face the danger 27,-Religiao da Luta; Curitiba; Parana.; Brazil-,erilene rayla nascimento,https://www.sherdog.com/fighter/Erilene-Rayla-Nascimento-233807,win,marinela macias,https://www.sherdog.com/fighter/Marinela-Macias-346537,None,None,None,None
01/29/2022,ftd - face the danger 27,-Religiao da Luta; Curitiba; Parana.; Brazil-,bryan hansen,https://www.sherdog.com/fighter/Bryan-Hansen-304655,win,victor xavier,https://www.sherdog.com/fighter/Victor-Xavier-233931,None,None,None,None
01/29/2022,ftd - face the danger 27,-Religiao da Luta; Curitiba; Parana.; Brazil-,alan silverio,https://www.sherdog.com/fighter/Alan-Silverio-207613,win,andre silva,https://www.sherdog.com/fighter/Andre-Silva-213153,None,None,None,None
01/29/2022,ftd - face the danger 27,-Religiao da Luta; Curitiba; Parana.; Brazil-,eduardo terencio,https://www.sherdog.com/fighter/Eduardo-Terencio-246331,win,carlos eduardo da costa ribeiro,https://www.sherdog.com/fighter/Carlos-Eduardo-da-Costa-Ribeiro-391633,None,None,None,None
01/29/2022,ftd - face the danger 27,-Religiao da Luta; Curitiba; Parana.; Brazil-,joao felipe borges,https://www.sherdog.com/fighter/Joao-Felipe-Borges-143167,win,sidney da silva,https://www.sherdog.com/fighter/Sidney-da-Silva-130367,None,None,None,None
01/29/2022,ftd - face the danger 27,-Religiao da Luta; Curitiba; Parana.; Brazil-,jair jesuino,https://www.sherdog.com/fighter/Jair-Jesuino-381025,win,jadielson mehringer prestis,https://www.sherdog.com/fighter/Jadielson-Mehringer-Prestis-321739,None,None,None,None
01/29/2022,ftd - face the danger 27,-Religiao da Luta; Curitiba; Parana.; Brazil-,elane macario,https://www.sherdog.com/fighter/Elane-Macario-345619,win,keila menezes,https://www.sherdog.com/fighter/Keila-Menezes-394973,None,None,None,None
01/29/2022,vendetta fight nights 24 - ,"-Instabul
Turkey; Turkey-",None,https://www.sherdog.com/fighter/Elane-Macario-345619,None,None,https://www.sherdog.com/fighter/Keila-Menezes-394973,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,oliver jiminez,https://www.sherdog.com/fighter/Elane-Macario-345619,W,isaac vasquez,https://www.sherdog.com/fighter/Keila-Menezes-394973,L,ko,4,0
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,hayden briers,https://www.sherdog.com/fighter/Hayden-Briers-388167,win,micah white,https://www.sherdog.com/fighter/Micah-White-352867,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,lester batres jr.,https://www.sherdog.com/fighter/Lester-Batres-Jr-388987,win,joel heinen,https://www.sherdog.com/fighter/Joel-Heinen-393474,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,christian galvan,https://www.sherdog.com/fighter/Christian-Galvan-347453,win,derek taylor,https://www.sherdog.com/fighter/Derek-Taylor-397204,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,emilio castillo,https://www.sherdog.com/fighter/Emilio-Castillo-387218,win,tyler hall,https://www.sherdog.com/fighter/Tyler-Hall-397203,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,liam beaumont,https://www.sherdog.com/fighter/Liam-Beaumont-400762,win,jeremy deleon,https://www.sherdog.com/fighter/Jeremy-Deleon-400763,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,lee charles,https://www.sherdog.com/fighter/Lee-Charles-393470,win,forrest mudge,https://www.sherdog.com/fighter/Forrest-Mudge-339499,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,miles banks,https://www.sherdog.com/fighter/Miles-Banks-400761,win,elvin tapong,https://www.sherdog.com/fighter/Elvin-Tapong-390296,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,carlos nanez,https://www.sherdog.com/fighter/Carlos-Nanez-296247,win,francisco rosas,https://www.sherdog.com/fighter/Francisco-Rosas-400760,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,matthew nguyen,https://www.sherdog.com/fighter/Matthew-Nguyen-400758,win,ricardo teran,https://www.sherdog.com/fighter/Ricardo-Teran-400759,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,clay mcguire,https://www.sherdog.com/fighter/Clay-Mcguire-347457,win,dustin ryan sheffield,https://www.sherdog.com/fighter/Dustin-Ryan-Sheffield-388978,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,nathan regino,https://www.sherdog.com/fighter/Nathan-Regino-400757,win,isaiah sanmiguel,https://www.sherdog.com/fighter/Isaiah-Sanmiguel-357957,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,jonathan king,https://www.sherdog.com/fighter/Jonathan-King-390295,win,asif shah,https://www.sherdog.com/fighter/Asif-Shah-400756,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,dylan silva,https://www.sherdog.com/fighter/Dylan-Silva-388980,win,david nguyen,https://www.sherdog.com/fighter/David-Nguyen-388982,None,None,None,None
01/30/2022,fury fc - amateur series 36,-Escapade 2001; Houston; Texas; United States-,andrew carvajal,https://www.sherdog.com/fighter/Andrew-Carvajal-389873,win,xavier kie,https://www.sherdog.com/fighter/Xavier-Kie-397205,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,eddie bernal,https://www.sherdog.com/fighter/Andrew-Carvajal-389873,W,galdino ibarra iii,https://www.sherdog.com/fighter/Xavier-Kie-397205,L,submission,1,83
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,jonathan powell,https://www.sherdog.com/fighter/Jonathan-Powell-346589,win,michael sullivan,https://www.sherdog.com/fighter/Michael-Sullivan-343535,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,julian duckenfield,https://www.sherdog.com/fighter/Julian-Duckenfield-392191,win,joaquin garcia,https://www.sherdog.com/fighter/Joaquin-Garcia-390392,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,israel lua,https://www.sherdog.com/fighter/Israel-Lua-389294,win,alex gilmer,https://www.sherdog.com/fighter/Alex-Gilmer-400749,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,jose hernandez,https://www.sherdog.com/fighter/Jose-Hernandez-317293,win,chris martinez,https://www.sherdog.com/fighter/Chris-Martinez-395837,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,robin chantegrel,https://www.sherdog.com/fighter/Robin-Chantegrel-397054,win,jason hardy,https://www.sherdog.com/fighter/Jason-Hardy-397922,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,soichiro tamai,https://www.sherdog.com/fighter/Soichiro-Tamai-397053,win,paul perez,https://www.sherdog.com/fighter/Paul-Perez-397052,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,julio navarro,https://www.sherdog.com/fighter/Julio-Navarro-392666,win,alan robinson,https://www.sherdog.com/fighter/Alan-Robinson-400751,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,richard franco,https://www.sherdog.com/fighter/Richard-Franco-400750,win,christopher gonzalez,https://www.sherdog.com/fighter/Christopher-Gonzalez-395842,None,None,None,None
01/30/2022,true promotions - true 2,-M3 Anaheim; Anaheim; California; United States-,choi jeong-joo,https://www.sherdog.com/fighter/Choi-JeongJoo-312047,win,natanael jarquin,https://www.sherdog.com/fighter/Natanael-Jarquin-390401,None,None,None,None
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",shergazy sakyev,https://www.sherdog.com/fighter/Choi-JeongJoo-312047,W,sukhrob mirzaliev,https://www.sherdog.com/fighter/Natanael-Jarquin-390401,L,submission (triangle choke),3,202
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",ilias chyngyzbek,https://www.sherdog.com/fighter/Ilias-Chyngyzbek-231493,win,bobirbek egamov,https://www.sherdog.com/fighter/Bobirbek-Egamov-393759,None,None,None,None
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",ernis abdulakim uulu,https://www.sherdog.com/fighter/Ernis-Abdulakim-Uulu-381659,win,naken alimbek uulu,https://www.sherdog.com/fighter/Naken-Alimbek-Uulu-400747,None,None,None,None
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",akay askarali uulu,https://www.sherdog.com/fighter/Akay-Askarali-uulu-400745,win,zakir malik,https://www.sherdog.com/fighter/Zakir-Malik-400746,None,None,None,None
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",dairbek belekov,https://www.sherdog.com/fighter/Dairbek-Belekov-355707,win,bakhodyr shirinov,https://www.sherdog.com/fighter/Bakhodyr-Shirinov-400744,None,None,None,None
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",khozhakbar tashkhodzhaev,https://www.sherdog.com/fighter/Khozhakbar-Tashkhodzhaev-400743,win,abdulaziz madaminov,https://www.sherdog.com/fighter/Abdulaziz-Madaminov-377414,None,None,None,None
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",baybolot arstanbek uulu,https://www.sherdog.com/fighter/Baybolot-Arstanbek-uulu-400741,win,muslim zhaltaev,https://www.sherdog.com/fighter/Muslim-Zhaltaev-400742,None,None,None,None
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",ibrakhim satarov,https://www.sherdog.com/fighter/Ibrakhim-Satarov-400740,win,sarkorbek sattarov,https://www.sherdog.com/fighter/Sarkorbek-Sattarov-377388,None,None,None,None
01/30/2022,efc global - efc global 19,"-Sport Complex ""Gazprom""; Zhalal-Abad; Kyrgyzstan-",bakas nurseit uulu,https://www.sherdog.com/fighter/Bakas-Nurseit-Uulu-400738,win,kuralbek myktybek uulu,https://www.sherdog.com/fighter/Kuralbek-Myktybek-uulu-400739,None,None,None,None
